Datetime,Species,Latitude,Longitude,Group Size,Calves,Comments
1/26/2019 10:20,Mn,-64.810217,-64.072668,1,0,9687 fluke
1/26/2019 11:18,Mn,-64.7922,-63.986198,2,0,"Both relatively small
Animal 1 dorsal 9944
Animal 2 9947 dorsal"
1/26/2019 11:46,Mn,-64.781525,-64.04945,2,0,"Animal 1 9990 fluke
"
1/27/2019 13:31,Bb,-64.789742,-64.042662,1,0,"Birders called in this animal, got no good appraoch. Off shortcut"
1/27/2019 15:06,Bb,-64.78567,-64.090188,1,0,"Single minke near spume, got a sample, big animal"
1/27/2019 16:01,Mn,-64.806827,-64.045508,2,0,"Mn19_015H_P, fluke frame 0082, 0104, animal 1; animal 2 0099 fluke "
1/28/2019 11:36,Mn,-64.783598,-64.125165,4,1,"Animal 1 fluke 0162 dorsal 0201, animal 2 fluke 0169 high white peduncle dairy cow flank, animal 3 calf white notch trailing dorsal edge, animal 4 mom fluke 0198 dorsal 0192"
1/28/2019 13:00,Mn,-64.776055,-64.297183,1,0,"single animal out by Joubins, just took sighting"
1/28/2019 15:48,Mn,-64.727557,-64.240245,1,0,"Juvenile animal out by dream, hard reaction to sampling. "
1/28/2019 16:08,Mn,-64.720052,-64.232427,2,1,"Mom fluke 0350 dorsal 0345, mom with white fluke, with calf out near dream."
1/29/2019 13:49,Mn,-64.81899,-64.085118,2,0,"Feeding. Animal 1 fluke 0383, dorsal 0381, animal 2 fluke 0380, "
1/29/2019 19:42,Mn,-64.742485,-64.252642,1,0,Mn19_028D_P seen and sampled yesterday 
1/29/2019 19:50,Mn,-64.743018,-64.210412,3,1,"Mom animal one fluke 0421
Animal 2 escort fluke 0416, previously sampled Mn19_028B_P
Calf animal 3"
1/29/2019 20:26,Mn,-64.777012,-64.069377,2,0,"Lunge feeding, animal 1 black fluke pointy dorsal, animal 2 white fluke tall dorsal "
1/31/2019 9:09,Mn,-64.79521,-64.056468,1,0,"Juvenile 
Fluke 0620, dorsal 0599"
1/31/2019 9:44,Mn,-64.816537,-64.04547,1,0,Single animal lunge feeding
1/31/2019 11:28,Mn,-64.776412,-64.132258,2,0,One animal with white peduncle 
1/31/2019 11:31,Mn,-64.774275,-64.133165,2,0,"Feding, no flukes "
1/31/2019 11:34,Mn,-64.773175,-64.135722,2,0,"White fluke 0788, white fleck in dorsal, 0800 GDL three attempts no sample
Black fluke 0712, 0806
Bubble net"
1/31/2019 13:31,Mn,-64.765075,-64.1298,2,0,
1/31/2019 13:32,Mn,-64.758395,-64.124178,2,1,"Mom dorsal 0888, mom fluke 0914 previously sampled, calf looking independent. Sample Mn19_028E_P
Calf dorsal 0902"
1/31/2019 14:05,Mn,-64.757342,-64.125923,3,0,Bubble net feeding
1/31/2019 14:16,Mn,-64.759712,-64.135118,2,0,"One dairy cow, maybe seen earlier 
Fluke animal 1: 1016, dorsal 1005"
1/31/2019 15:00,Mn,-64.75736,-64.132987,1,0,"Dorsal 1054, fluke 1067"
1/31/2019 15:22,Mn,-64.755403,-64.124043,1,0,Biopsies previously 28B_P
1/31/2019 19:36,Mn,-64.78593,-64.092957,1,0,single humpback out off shortcut
1/31/2019 19:46,Bb,-64.775743,-64.088385,1,0,single minke between torgerson and hermit
2/1/2019 9:51,Mn,-64.765862,-64.119683,1,0,"Beaufort 2, lunge feeding, Flukes 1175, Animal Mn19_028D_P (Megan's whale)"
2/1/2019 13:17,Mn,-64.786082,-64.08215,4,1,"Dairy cow and friend from yesterday, New animal fluke 1296 is calf, With pointy and dairy cow from 1-31-2019. "
2/2/2019 8:59,Mn,-64.788512,-64.098128,2,0,"Mn19_028B_P with new animal which we biopsied, Fluke of new animal LTR_1484"
2/2/2019 9:09,Mn,-64.793643,-64.104107,1,0,"Megan’s juvenile (Mn19_028D_P), still alone"
2/2/2019 9:19,Mn,-64.786815,-64.179642,6,0,several animals out on way to Joubin islands
2/2/2019 9:24,Mn,-64.783278,-64.217537,2,1,"Animal 1 (calf) 1498 dorsal, calf, Animal 2 mom 1503
"
2/2/2019 10:57,Mn,-64.77386,-64.215717,1,0,"Fluke 1539, single animal out by shoal on way back from Joubins"
2/2/2019 11:14,Mn,-64.772315,-64.20064,1,0,Seen while transiting from joubins
2/2/2019 11:14,Mn,-64.772452,-64.201075,1,0,"Lob tailing in the Bismarck, poor fluke photo LTR_1524, Mn19_033NB1_P"
2/2/2019 11:16,Mn,-64.770292,-64.19479,5,1,Resting in brash ice
2/2/2019 11:42,Mn,-64.779265,-64.171158,2,0,"Fluke 1584 animal 1 (Mn19_033NB2_P, animal 2 not fluking"
2/2/2019 11:55,Mn,-64.784702,-64.118922,1,0,"Mn19_031E_P, been around a few days now, bubble netting"
2/2/2019 12:11,Mn,-64.788743,-64.08735,2,1,"Mom with calf, dorsal of mom 1621, fluke 1639-1641, dart stuck skirt n only bounce off water"
2/2/2019 12:31,Mn,-64.785512,-64.08571,2,0,"Animal 1 fluke 1672,1742 pointy dorsal 1713, new animal Mn19_033NB3_P
Animal  2 black fluke 1722, dorsal 1706, Mn19_031C_P originally saw with dairy cow three days ago now with new animal."
2/2/2019 16:10,Mn,-64.775198,-64.070275,1,0,"Juveniles lunge feeding in Arthur harbor, Not flukimg"
2/2/2019 16:19,Mn,-64.776563,-64.098488,2,0,"Animal 1 fluke 1757, 1805 , dorsal 1783 [Mn19_033NB4_P]; Animal 2 fluke 1808 [Mn19_033NB5_P]"
2/2/2019 16:44,Mn,-64.772912,-64.111607,3,0,All three known animals lunge feeding like fucking crazy; Blackie Mn19_031C_P; Mn19_031D_P; Mn19_033A_P
2/5/2019 8:20,Mn,-64.948889,-64.188056,3,0,"Tag retrieval, get GPS data from WALURZ gps unit"
2/5/2019 8:28,Mn,-64.974444,-64.177778,1,0,"Tag retrieval, get GPS data from WALURZ gps unit"
2/5/2019 9:59,Mn,-64.986944,-64.191389,1,0,"Tag retrieval, get GPS data from WALURZ gps unit"
2/5/2019 16:20,Mn,-64.759132,-64.105568,1,0,"Animal 1 fluke 2315 dorsal 2336: fluke update 2342, mn19_031F_P"
2/5/2019 16:34,Mn,-64.757857,-64.10821,1,0,"Potential mom with calf,biopsy A, calf joined later "
2/5/2019 16:54,Mn,-64.755357,-64.109957,1,0,"Fluke 2407, shot twice, missed, abandoned; Mn19_036NB1_P"
2/5/2019 17:22,Mn,-64.751753,-64.097682,1,0,Fluke 2439; Mn19_036NB2_P
2/7/2019 9:21,Mn,-64.789432,-64.106617,30,0,Estimated Group size of 30
2/7/2019 10:19,Mn,-64.799268,-64.185833,2,0,Animal 1-fluke (black) 2463Animal 2- fluke (mixed) 2474 body covered in barnaclesLunge feeding 
2/7/2019 10:35,Mn,-64.781083,-64.130113,2,0,Lunge feeding Animal 1 fluke 2484
2/7/2019 13:11,Mn,-64.781557,-64.072978,10,1,"Bubble net feeding and longer foraging divesOne mom and calf pair - sampled, Animal ""Blackie"" seen Mn19_031C_P; also seen: Mn19_038NB4_P; Mn19_038NB_7; Mn19_038NB8_P; Mn19_038NB9_P"
2/7/2019 13:30,Mn,-64.775168,-64.08746,3,2,Fluke frames: animal 1: 2672 (Mn19_038NB9_P) dorsal 2668; animal 2: 2683 (Mn19_038NB5_P); animal 3: 2690 (Mn19_038NB6_P); 
2/7/2019 13:41,Mn,-64.77643,-64.093865,4,1,"1One with heavily scarred dorsal finWhite fluke with a black dot in the upper leftMother with calf, biopsy b2705234"
2/7/2019 14:05,Mn,-64.761173,-64.119795,4,1,animals out in Wylie Bay; at least 1 photographed from earlier group (Mn19_038NB6_P); Mn19_038NB10_P
2/8/2019 14:56,Mn,-64.783952,-64.069363,3,0,Sightings 1; Bubble net feeding Animal 1 black fluke 3090 normal pointy dorsa; Animal 2 curly dorsal black fluke 3036; Animal 3 normal dorsal mixed fluke 3078 nb1; all 3 dorsals 3048
2/8/2019 15:59,Mn,-64.796055,-63.960998,1,0,fluke 3176 dorsal 3181 nb2
2/8/2019 16:34,Mn,-64.763348,-64.124215,1,0,Juvenile 3209
2/8/2019 16:35,Mn,-64.76303,-64.123618,2,0,2 shallow lunge feeding close together
2/8/2019 16:35,Mn,-64.76303,-64.123618,1,0,Random fluke photographed during feeding aggregation
2/8/2019 16:38,Mn,-64.762965,-64.124308,3,0,"Towards joubins, just outside boating area"
2/8/2019 16:41,Mn,-64.761442,-64.11605,4,2,"Feeding by norsil, jacked up dorsal white fluke from yesterday (Mn19_038B_P) with her calf 3305 3306; Freckles from yesterday (Mn18_038A_P) with her calf "
2/9/2019 16:40,Mn,-64.770187,-64.136542,1,0,Sightings 1
2/9/2019 16:48,Mn,-64.769152,-64.185622,2,0,"Towards joubins , clean dorsal fluke 3347 (Mn19_040NB1_P)"
2/9/2019 17:01,Mn,-64.766202,-64.183123,1,0,Towards the canyon 
2/9/2019 17:07,Mn,-64.768252,-64.203452,1,0,En route to joubins 
2/9/2019 17:23,Mn,-64.775033,-64.278573,1,0,
2/9/2019 17:37,Mn,-64.777483,-64.323835,2,0,
2/9/2019 18:41,Mn,-64.757492,-64.337978,2,0,Barnacle dorsal has white fluke 3423 (Mn19_040NB2_P); Clean dorsal black 3415 (Mn19_040NB3_P)
2/9/2019 18:52,Mn,-64.746428,-64.347495,3,0,"3600 (Mn19_040NB4_P)
3577(Mn19_040NB5_P)
3565 (Mn19_040NB6_P)"
2/9/2019 19:06,Mn,-64.746565,-64.3493,4,0,"3734 (Mn19_040NB7_P)
3662 (Mn19_040NB8_P)
3723 (Mn19_040NB9_P)
3744 (Mn19_040NB10_P)
3679"
2/9/2019 19:08,Mn,-64.746795,-64.351307,4,1,"3767(Mn19_040NB11_P)
3778(Mn19_040NB12_P)
3789(Mn19_040NB13_P)"
2/9/2019 19:17,Mn,-64.74371,-64.353425,10,0,"4020(Mn19_040NB14_P)
3894(Mn19_040NB15_P)
3864(Mn19_040NB16_P)
3886(Mn19_040NB17_P)
3997(Mn19_040NB18_P)
4010(Mn19_040NB19_P)
4042(Mn19_040NB20_P)"
2/9/2019 19:33,Mn,-64.741502,-64.32627,3,0,"Towards dream; collected feces
4104(Mn19_040NB21_P)
4122(Mn19_040NB22_P)
4223(Mn19_040NB23_P)"
2/9/2019 19:51,Mn,-64.741152,-64.265425,4,0,"Near dream
4341(Mn19_040NB24_P)
4361(Mn19_040NB25_P)
4392(Mn19_040NB26_P)"
2/9/2019 20:10,Mn,-64.750108,-64.168005,2,0,No photos
2/9/2019 20:18,Mn,-64.755897,-64.15493,10,1,"Mom - 4421(Mn19_040NB27_P)
Calf - 4361(Mn19_040NB28_P)"
2/9/2019 20:27,Mn,-64.761997,-64.120942,2,1,"Mom - 4494(Mn19_040NB29_P)
Calf - 4507(Mn19_040NB30_P)"
2/9/2019 20:33,Mn,-64.768857,-64.108343,1,0,"4526(Mn19_040NB31_P)
"
2/11/2019 10:11,Mn,-64.780342,-64.077098,2,1,"Sightings 1 , Mn19_038A_P ""freckles"" with calf, good calf fluke photo, mom lunge feeding "
2/11/2019 11:08,Mn,-64.818478,-64.018473,3,0,"Feeding. Animal 1, white no medial line 4640, pointy dorsal; Animal 2 white with medial line 4629 short dorsal; animal 3 algae 4606 barnacle dorsal "
2/11/2019 12:01,Mn,-64.790773,-64.08873,1,1,"Looks like a calf, but solo"
2/12/2019 9:45,Mn,-64.767212,-64.11663,3,0,"Sightings 1, tagging , bubble net feeding "
2/12/2019 9:45,Mn,-64.767212,-64.11663,6,0,"At time and place of sighting 1, 2 more groups seen feeding between N boating area and Wylie Bay"
2/12/2019 11:54,Mn,-64.776692,-64.10327,1,0,"Sighting 2, Tag 40 animal, seen solo, joined tag 27 and friend from sighting 1"
2/12/2019 14:39,Mn,-64.776607,-64.065943,3,0,"Mn19_043NB1_P
Fluke: 4940
Mn19_043B_P
Fluke: 5248
Mn19_043C_P
Fluke: 4889"
2/12/2019 15:03,Mn,-64.776443,-64.074503,4,2,"RESIGHT:
Mn19_028C_P: 5134
Mn19_028E_P: 5122
Calf: 5144
Other Calf: No Fluke"
2/12/2019 15:22,Mn,-64.78362,-64.080227,2,0,"Mn19_043A_P (Tag 27 equipped)
Fluke: 5159
Mn19_043D_P
Fluke: 5188"
2/12/2019 15:34,Mn,-64.78203,-64.08599,2,0,Flukes 52715282
2/12/2019 15:54,Mn,-64.752943,-64.12551,3,1,"Animal 1, fluke 5365, 5391; animal 2 curly dorsal fluke 5416; animal 3 calf ,appears to associate with 2 , fluke 5423"
2/13/2019 11:11,Mn,-64.801442,-63.86513,3,0,Mn19_044NB1_P
2/13/2019 11:29,Mn,-64.797858,-63.970257,1,0,
2/13/2019 11:33,Mn,-64.788498,-64.029617,3,0,"Mn19_044NB2_P, Mn19_044NB3_P"
2/14/2019 10:02,Mn,-64.824437,-63.831955,1,0,Sighting 1
2/14/2019 10:08,Mn,-64.829217,-63.825197,2,1,Mother (Mn19_045NB1_P) and Calf
2/14/2019 10:08,Mn,-64.829217,-63.825197,5,1,"Mn19_045NB2_P - Adult
Mn19_045B_P  - Mother
+ Calf (Fluke in mothers folder)
also rafts of penguins (est. 30)
"
2/14/2019 10:29,Mn,-64.841667,-63.852778,3,0,Dorsal56711 5677Farthest rightDorsal56662  5690MiddleDorsal56643 5702LeftDorsal 5662
2/14/2019 19:16,Mn,-64.761455,-63.09972,2,1,Mn19_038A_P with calf
2/15/2019 9:29,Mn,-64.756097,-63.14371,2,1,"Tag 40 deployed on Mn19_038A_P, still with calf. Foraging in Wiley Bay. Acoustic Transect followed tagging from 0930 to 1130"
2/15/2019 11:22,Mn,-64.754725,-63.138778,4,1,Mn19_038A_P (With Tag 40 on) with calf and two adults foraging in Wiley Bay
2/17/2019 19:05,Mn,-64.769032,-64.165703,3,1,"Mother(Mn19_048A_P), Calf, Juvenile (Mn19_048B_P)"
2/18/2019 17:48,Mn,-64.772213,-64.211477,2,1,Mn19_049A_P with calf
2/19/2019 11:27,Mn,-64.824402,-64.039255,2,0,"Mn19_050A_P
Dorsal: 6098
Fluke: 6176
Mn19_050B_P
Dorsal: 6121
Fluke: 6075"
2/19/2019 17:05,Mn,-64.77488,-64.130745,2,0,Two animals at bearing 314. ~ 2 miles from GPS position
2/19/2019 17:17,Mn,-64.761535,-64.125427,2,1,"RESIGHT: Mn19_049A_P
Fluke: 6213
With calf
Fluke: 6226"
2/20/2019 9:48,Mn,-64.772315,-64.135273,2,0,Dorsal 6267Fluke 62742D 6263F 6302
2/20/2019 9:58,Mn,-64.773853,-64.136677,2,1,Mn19_049A_PWith calf
2/21/2019 16:10,Mn,-64.78891,-64.158065,5,2,"Mn19_052NB1_P
Fluke: 6559
Mn19_052NB2_P
Fluke: 6573
Mn19_053NB3_P
Fluke: 6639"
2/21/2019 19:00,Bb,-64.75938,-64.36859,1,0,One minke seen by joubins
2/22/2019 11:07,Mn,-64.780933,-64.138837,1,0,"Single juvenille taking short dives, came up to boat and inspected us for ~20 minutes. FIRST DRONE DATA OF THE SEASON! Single drone flight over whale. Seen with a mother and calf group later in the day (Sighting 4 for 2/22/2019)
Mn19_053NB1_P"
2/22/2019 14:48,Mn,-64.753128,-64.456018,3,0,2 miles from position at heading 033. Outside of Joubin Islands
2/22/2019 14:55,Mn,-64.760192,-64.466922,1,0,3 miles from position at heading 122. Outside of Joubin Islands.
2/22/2019 17:51,Mn,-64.7627,-64.289222,3,1,"Mother(Mn19_053NB2_P), Calf, Juvenile ( Juvenile was animal from Sighting #1, with Drone Photos. Mn19_053NB1_P)"
2/23/2019 9:52,Mn,-64.812432,-64.031672,1,0,1 mild. From position at heading 213
2/23/2019 16:59,Mn,-64.764778,-64.12102,2,0,1 mile away at 253 degrees (west) beyond boating limits 
2/23/2019 17:26,Mn,-64.801612,-64.13855,4,0,"Mn19_054NB1_P ( Adult)
Fluke: 7005
Drone IMG: DSC04390

Mn19_054NB2_P (Adult)
Fluke:  6974
Drone IMG: DSC04384

Mn19_054NB3_P (Juvenile)
Fluke: 7013
Drone IMG: DSC04375 (Whale Breaking Surface, Right Side)
Drone From 2.24.2019: DSC04451

Mn19_054NB4_P (Juvenile)
Fluke: 7076
Drone IMG: DSC04377 (Whale not breaking the surface, Left Side)
Drone (From 2.25.2019): DSC04823
"
2/24/2019 12:14,Mn,-64.804145,-64.115912,3,0,"Mn19_055NB1_P (Mn19_054NB3_P is the same individual)
Fluke: 7385
Drone: DSC04451

Mn19_055NB2_P
Fluke: 7606
Drone: DSC04483 (RIGHT)

Mn19_055NB3_P 
Fluke: 7613
Drone: DSC04421"
2/24/2019 12:16,Mn,-64.803985,-64.115525,1,0,Mn19_054NB3_P resighted.
2/24/2019 12:36,Mn,-64.819755,-64.131885,4,1,"Mn19_055NB4_P (Mother)
Fluke: 7922
Mn19_055NB5_P
Fluke: 7913
Mn19_055NB6_P
Fluke: 7699
Mn19_055NB7_P (CALF)
Fluke: 7726"
2/24/2019 12:42,Mn,-64.82143,-64.125358,2,1,"Mn19_055NB9_P (MOTHER)
Fluke: 7742
Mn19_055NB10_P (CALF)
Fluke: 7758"
2/24/2019 18:45,Mn,-64.792633,-64.09757,3,1,"Drone Flight over 3 individuals
Mother - Mn19_055NB4_P
Fluke: 7922
Drone: DSC04556 (Large Animal)

Calf - Mn19_055NB7_P
Fluke: 7726
Drone: DSC04556 (Small Animal)

Adult - Mn19_055NB5_P
Fluke: 7913
Drone: DSC04528
Same individuals seen in Seen in Sighting 3, moved into the boating area"
2/25/2019 11:10,Mn,-64.812162,-64.001765,1,0,"Single Adult - 5 minute dives
Mn19_056NB1_P
Fluke: 7949
Drone: DSC04710"
2/25/2019 11:11,Mn,-64.811462,-64.002308,4,1,"Mn19_056NB2_P
Fluke: 8066
Drone: DSC04774

Mn19_056NB3_P
Fluke: 8027
Drone: DSC04730

Mn19_056NB4_P
Dorsal: 7999
Drone: DSC04793

RESIGHT with group: Mn19_054NB4_P

"
2/25/2019 15:16,Mn,-64.812325,-64.05698,3,1,"RESIGHTS:
Mn19_055NB4_P (MOTHER)
Mn19_055NB5_P (ADULT)
Mn19_055NB7_P (CALF)
"
2/26/2019 10:12,Mn,-64.812152,-64.089817,2,1,"Mn19_057NB1_P
Fluke: 8266
Drone: DSC05505

Mn19_057NB2_P (CALF)
Fluke: 8271
Drone: DSC05402"
2/26/2019 11:02,Mn,-64.81174,-64.009948,2,1,"Mn19_057NB3_P
Fluke: 8318
Drone: DSC05576 (Larger Animal)

Mn19_057NB4_P (CALF)
Fluke: None
Dorsal: 8322
Drone: DSC05576 (Smaller Animal)
"
2/26/2019 12:09,Mn,-64.758833,-64.158855,2,1,"Mn19_057NB5_P
Fluke: 8439
Drone: DSC05641

Mn19_057NB6_P (CALF)
Fluke: 8418
Drone: DSC05669
"
2/26/2019 15:44,Mn,-64.782698,-64.070285,2,1,"Resighted nfrom sighting 1.
Mn19_057NB1_P
Mn19_057NB2_P (CALF))"
2/26/2019 16:57,Mn,-64.826267,-64.044103,2,1,"Mn19_057NB7_P
Fluke: 8524
Dorsal: 8502

Mn19_057NB8_P (CALF)
Dorsal: 8467

"
2/26/2019 17:49,Mn,-64.80298,-64.08079,3,1,"8661
Mn19_057NB9_P (Mother)
Fluke: 8598
Drone: DSC05771 (Right, larger animal)

Mn19_057NB10_P (CALF)
Dorsal: 8671
Drone: DSC05781 

Mn19_057NB11_P (Juvenile)
Fluke: 8628
Drone: DSC05741 (Small animal on the Right)"
2/27/2019 11:31,Mn,-64.777502,-64.125065,2,1,"Mn19_058NB1_P (Mom)
Fluke: 8713
Mn19_058NB2_P (Calf)
Fluke: 8707"
2/27/2019 11:43,Mn,-64.777862,-64.14012,3,1,"Joined up with sighting 1
Mn19_058NB3_P (adult)
Fluke: 8730
Mn19_058NB4_P (adult)
Fluke: 8745
Mn19_058NB5_P (Calf)
Dorsal: 8756"
2/28/2019 19:20,Mn,-64.802548,-64.171873,3,0,"Mn19_059NB1_P Fluke: 8925
Mn19_059NB2_P Fluke: 8905
Mn19_059NB3_P Fluke: 8912"
2/28/2019 19:26,Mn,-64.802548,-64.171873,2,1,"Mn19_059NB4_P (mother) Fluke: 8949
Mn19_059NB5_P (calf) Dorsal: 8942"
3/1/2019 10:46,Mn,-64.791368,-64.140753,2,1,"Mn19_060A_P (Mother)
Fluke: 8961
Drone: DSC06156
Mn19_060NB1_P (CALF)
Dorsal: 8983
Drone: DSC06192"
3/1/2019 17:25,Mn,-64.785232,-64.153542,2,1,"Mn19_060NB2_P
Fluke: 9129
Mn19_060NB3_P (CALF)
Fluke: 9087"
3/2/2019 11:03,Bb,-64.810807,-64.010768,1,0,
3/2/2019 11:21,Mn,-64.818233,-64.043948,2,1,"Mn19_061A_P (Mom) fluke: 9178, Drone: DSC06678
Mn19_061NB1_P (Calf) fluke: 9174, Drone: DSC06787 "
3/2/2019 12:38,Mn,-64.819707,-64.031498,2,1,Seen outside boating limits
3/3/2019 12:13,Mn,-64.808768,-64.001147,3,0,Swell too heavy for drone ops
3/3/2019 14:58,Bb,-64.814573,-64.142997,1,0,One minke near bisco
3/5/2019 10:24,Bb,-64.804383,-64.099687,1,0,Bb19_064A_P
3/5/2019 10:44,Mn,-64.801223,-64.104012,2,1,"Mn19_064B_P
Fluke:9480
Mn19_064NB1_P
Fluke: 9463
"
3/5/2019 11:32,Mn,-64.816475,-64.024185,2,1,"Mn19_064C_P
Dorsal: LTR_9524 (RIGHT)
Mn19_064NB3_P (CALF)
Dorsal: 9512"
3/5/2019 11:32,Mn,-64.815993,-64.025822,1,1,"Mn19_064NB2_P
Fluke: 9507"
3/5/2019 11:51,Mn,-64.819027,-64.047602,1,0,"Mn19_064D_P
Fluke: 9538"
3/5/2019 14:47,Mn,-64.777417,-64.10611,2,1,"Mom dorsal 9581, calf dorsal 9584, calf fluke 9590. 2 flights, 1 photo set
Mn19_064NB4 (Mother)
Fluke:
Dorsal: 9581
Drone: DSC06815
Mn19_064NB5 (Calf)
Fluke: 9590
Dorsal: 9584
Drone: DSC06830"
3/5/2019 14:55,Mn,-64.774368,-64.1265,2,0,Sighted while working others 
3/5/2019 16:36,Mn,-64.799435,-64.123233,2,1,"minke sighted among group
Mn19_064NB6_P (MOTHER)
Fluke: 9670
Dorsal: 9664
Drone: DSC06959
Mn19_064NB7_P (CALF)
Fluke: 
Dorsal: 9668
Drone: DSC07029"
3/5/2019 16:36,Bb,-64.799435,-64.123233,1,0,Minke sighted among sighting 8 group.
3/5/2019 17:39,Mn,-64.814795,-64.10607,3,1,"Mn19_064E_P
Fluke:
Dorsal: 9704
Drone: DSC07151 (surface)
Mn19_064F_P
Fluke: 9709
Dorsal: 9730
Drone: DSC07161 (right)
Mn19_064NB8_P
Fluke:
Dorsal: 9745
Drone: DSC07340 (left)"
3/8/2019 14:06,Mn,-64.809475,-64.013633,1,0,"Mn19_067A_P
Fluke: 9817
Biopsied alone, but later met up and traveled with sighting 2 (Mn19_067B_P)"
3/8/2019 14:26,Mn,-64.819185,-64.018972,1,0,"Mn19_067B_P
Fluke:  9943

Biopsied with Mn19_067A_P from sighting 1."
3/10/2019 11:25,Mn,-64.767508,-64.111577,1,0,Mn19_069A_P. Fluke: 9983
1/3/2020 18:52,Mn,-64.776845,-64.12372,3,0,"Might include some individuals seen in later groups? Includes 1 distinct individual, Mn20_003NB1_P"
1/3/2020 18:56,Mn,-64.77829,-64.12685,2,0,"Bubble net feeding;
Mn20_003A_P - Dorsal: 5340; Fluke: 5266; Biopsy: 5340
Mn20_003B_P - Dorsal: 5377; Fluke: 5744; Biopsy: 5441"
1/3/2020 19:15,Mn,-64.783828,-64.128818,2,0,"Group included Mn20_003C_P (later sampled as Mn20_003H_P) and Mn20_003NB2_P, both seen again in sighting 7"
1/3/2020 19:43,Mn,-64.776772,-64.131807,1,0,Mn20_003D_P - Dorsal: 5643; Fluke: 5635; Biopsy: 5652
1/3/2020 19:53,Mn,-64.782063,-64.123223,1,0,Mn20_003E_P - Dorsal: 5674; Fluke: 5688; Biopsy: 5675
1/3/2020 20:27,Mn,-64.792045,-64.082268,2,0,Curly dorsal & normal dorsal
1/3/2020 20:58,Mn,-64.783,-64.131748,4,0,"Bubble net feeding; some rolling observed
Scar dorsal; Tall dorsal black 5881 biopsy H; Scar dorsal 5891 = 5919 white blades dark center line fluke biopsy;Biopsy J notch; Rolling
Mn20_003H_P - Fluke: 5836; Dorsal: 5879; Biopsy: 5933
Mn20_003I_P - Fluke: 5842; Dorsal: 5892; Biopsy: 6004
Mn20_003J_P - Fluke: 5961; Dorsal: 5871; Biopsy: 6021"
1/11/2020 16:29,Mn,-64.781535,-64.070913,1,0,
1/11/2020 16:58,Mn,-64.773149,-64.115581,1,0,
1/11/2020 18:04,Mn,-64.802252,-63.976437,1,0,
1/12/2020 19:12,Mn,-64.77029,-64.15039,3,0,
1/12/2020 20:00,Mn,-64.77029,-64.15039,8,0,Merged with previous group
1/12/2020 21:08,Mn,-64.757827,-64.13194,3,0,Mixed with some animals from previous group
1/15/2020 17:17,Mn,-64.781134,-64.130104,1,0,"Biopsied and flown, no photos"
1/15/2020 17:26,Mn,-64.784102,-64.13589,2,0,"Flown and photo'd, no biopsies"
1/15/2020 18:17,Mn,-64.751919,-64.132625,1,0,"Photo'd and biopsied, no flight"
1/17/2020 9:13,Mn,-64.789848,-64.082513,1,0,
1/17/2020 10:20,Mn,-64.806757,-64.12442,3,0,"3 adults traveling; Mn20_017A_P, Mn20_017B_P, Mn20_017NB1_P"
1/17/2020 10:41,Mn,-64.798742,-64.11091,3,0,"mother, calf, juvenile feeding then traveling; Mn20_017C_P, Mn20_017D_P, Mn20_017NB2_P"
1/17/2020 19:56,Mn,-64.807218,-64.092885,4,1,solo bubble net feeding
1/18/2020 9:52,Mn,-64.795926,-64.087052,1,0,
1/18/2020 11:25,Bb,-64.801969,-63.968425,2,0,
1/18/2020 11:52,Bb,-64.804036,-63.918298,1,0,
1/18/2020 12:02,Mn,-64.800781,-63.930069,1,0,
1/18/2020 20:06,Mn,-64.792914,-64.09372,2,1,"Mother calf pair, mother only sampled"
1/18/2020 20:36,Bb,-64.810076,-63.92661,1,0,
1/18/2020 20:37,Mn,-64.810091,-63.926593,1,0,
1/19/2020 19:45,Mn,-64.801933,-63.985802,1,0,Flight not taken due to glare and chop
1/21/2020 10:18,Mn,-64.803934,-64.025314,2,0,"Mn20_021B_P is a double sample, not sure who"
1/21/2020 14:05,Mn,-64.803282,-63.937442,3,0,"Feeding among a shitload of penguins. Also that minke showed up (next sighting). Somewhat independent, but occasionally close to each other, and persistently located there for hours"
1/21/2020 16:17,Bb,-64.802976,-63.944033,1,0,
1/21/2020 16:56,Mn,-64.802976,-63.944033,1,0,
1/21/2020 16:57,Mn,-64.799896,-64.068258,1,0,
1/22/2020 8:59,Mn,-64.81243,-64.029533,1,0,Resighting of Mn20_021G_P
1/22/2020 9:11,Mn,-64.773986,-64.079852,1,0,Resighting of Mn20_021H_P
1/22/2020 10:10,Mn,-64.783723,-64.129023,1,0,
1/22/2020 10:11,Bb,-64.783723,-64.129023,1,0,
1/22/2020 10:34,Bb,-64.773227,-64.08025,1,0,got away
1/22/2020 10:34,Bb,-64.759327,-64.104562,1,0,
1/23/2020 17:53,Mn,-64.764799,-64.103381,8,0,Mixing and merging
1/24/2020 8:56,Mn,-64.752546,-64.120296,2,0,"Tagged and fluked 1, biopsied and photogrammed both"
1/25/2020 17:12,Mn,-64.79541,-63.984579,1,0,
1/25/2020 17:38,Mn,-64.805134,-64.045373,1,0,Later biopsied as Mn20_030A_P
1/26/2020 18:14,Mn,-64.798242,-64.133517,1,0,S1
1/26/2020 18:45,Mn,-64.811114,-64.149564,4,1,"Mn20_026NB1_P (mother), Mn20_026NB2_P (calf), Mn20_026NB3_P (other adult #1), Mn20_026B_P (other adult #2)"
1/29/2020 10:48,Mn,-64.77963,-64.120705,1,0,
